record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa
8680,11,13,1983,11,DM,F,34.0,30.0,Dipodomys,merriami,Rodent
8684,11,13,1983,11,DM,F,36.0,30.0,Dipodomys,merriami,Rodent
8685,11,13,1983,4,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
8696,12,8,1983,22,DM,F,37.0,37.0,Dipodomys,merriami,Rodent
8706,12,8,1983,14,DM,M,34.0,44.0,Dipodomys,merriami,Rodent
8708,12,8,1983,13,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
8709,12,8,1983,18,DM,F,36.0,33.0,Dipodomys,merriami,Rodent
8713,12,8,1983,17,DM,F,35.0,37.0,Dipodomys,merriami,Rodent
8716,12,8,1983,22,DM,F,36.0,38.0,Dipodomys,merriami,Rodent
8718,12,8,1983,22,DM,M,36.0,38.0,Dipodomys,merriami,Rodent
8721,12,8,1983,12,DM,F,35.0,36.0,Dipodomys,merriami,Rodent
8724,12,8,1983,18,DM,F,36.0,32.0,Dipodomys,merriami,Rodent
8725,12,8,1983,18,DM,M,37.0,38.0,Dipodomys,merriami,Rodent
8727,12,8,1983,20,DM,F,37.0,44.0,Dipodomys,merriami,Rodent
8728,12,8,1983,18,DM,F,35.0,36.0,Dipodomys,merriami,Rodent
8731,12,8,1983,24,DM,F,36.0,34.0,Dipodomys,merriami,Rodent
8735,12,8,1983,18,DM,M,36.0,45.0,Dipodomys,merriami,Rodent
8737,12,8,1983,12,DM,F,37.0,38.0,Dipodomys,merriami,Rodent
8740,12,8,1983,22,DM,M,37.0,36.0,Dipodomys,merriami,Rodent
8743,12,8,1983,24,DM,F,37.0,40.0,Dipodomys,merriami,Rodent
8745,12,8,1983,13,DM,F,36.0,45.0,Dipodomys,merriami,Rodent
8749,12,9,1983,4,DM,F,34.0,34.0,Dipodomys,merriami,Rodent
8753,12,9,1983,4,DM,M,35.0,37.0,Dipodomys,merriami,Rodent
8757,12,9,1983,1,DM,M,36.0,40.0,Dipodomys,merriami,Rodent
8763,12,9,1983,11,DM,M,37.0,41.0,Dipodomys,merriami,Rodent
8765,12,9,1983,4,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
8770,12,9,1983,6,DM,M,35.0,37.0,Dipodomys,merriami,Rodent
8772,12,9,1983,6,DM,F,37.0,46.0,Dipodomys,merriami,Rodent
8773,12,9,1983,1,DM,F,34.0,33.0,Dipodomys,merriami,Rodent
8774,12,9,1983,9,DM,F,36.0,36.0,Dipodomys,merriami,Rodent
8777,12,9,1983,6,DM,F,36.0,40.0,Dipodomys,merriami,Rodent
8782,12,9,1983,6,DM,F,33.0,33.0,Dipodomys,merriami,Rodent
8784,12,9,1983,5,DM,F,34.0,34.0,Dipodomys,merriami,Rodent
8786,12,9,1983,1,DM,M,35.0,40.0,Dipodomys,merriami,Rodent
8791,12,9,1983,11,DM,F,37.0,31.0,Dipodomys,merriami,Rodent
8797,12,9,1983,9,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
8798,12,9,1983,4,DM,F,35.0,37.0,Dipodomys,merriami,Rodent
8800,12,9,1983,2,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
8802,12,9,1983,8,DM,M,36.0,36.0,Dipodomys,merriami,Rodent
8804,12,9,1983,5,DM,M,37.0,45.0,Dipodomys,merriami,Rodent
8806,12,9,1983,5,DM,M,36.0,45.0,Dipodomys,merriami,Rodent
8807,12,9,1983,1,DM,M,35.0,39.0,Dipodomys,merriami,Rodent
8808,12,9,1983,11,DM,F,35.0,32.0,Dipodomys,merriami,Rodent
8814,2,4,1984,12,DM,F,35.0,37.0,Dipodomys,merriami,Rodent
8815,2,4,1984,22,DM,F,37.0,36.0,Dipodomys,merriami,Rodent
8817,2,4,1984,17,DM,F,36.0,38.0,Dipodomys,merriami,Rodent
8818,2,4,1984,13,DM,F,37.0,37.0,Dipodomys,merriami,Rodent
8823,2,4,1984,14,DM,M,37.0,46.0,Dipodomys,merriami,Rodent
8825,2,4,1984,20,DM,F,37.0,41.0,Dipodomys,merriami,Rodent
8826,2,4,1984,14,DM,F,36.0,42.0,Dipodomys,merriami,Rodent
8832,2,4,1984,18,DM,F,36.0,41.0,Dipodomys,merriami,Rodent
8835,2,4,1984,18,DM,M,37.0,42.0,Dipodomys,merriami,Rodent
8838,2,4,1984,24,DM,F,37.0,37.0,Dipodomys,merriami,Rodent
8839,2,4,1984,18,DM,F,38.0,39.0,Dipodomys,merriami,Rodent
8841,2,4,1984,12,DM,F,37.0,37.0,Dipodomys,merriami,Rodent
8847,2,4,1984,14,DM,F,37.0,40.0,Dipodomys,merriami,Rodent
8851,2,4,1984,22,DM,M,37.0,49.0,Dipodomys,merriami,Rodent
8854,2,5,1984,6,DM,M,37.0,40.0,Dipodomys,merriami,Rodent
8856,2,5,1984,1,DM,M,36.0,43.0,Dipodomys,merriami,Rodent
8858,2,5,1984,5,DM,M,38.0,53.0,Dipodomys,merriami,Rodent
8861,2,5,1984,4,DM,F,36.0,34.0,Dipodomys,merriami,Rodent
8866,2,5,1984,4,DM,M,36.0,45.0,Dipodomys,merriami,Rodent
8868,2,5,1984,4,DM,M,37.0,43.0,Dipodomys,merriami,Rodent
8871,2,5,1984,6,DM,M,38.0,48.0,Dipodomys,merriami,Rodent
8873,2,5,1984,6,DM,F,37.0,46.0,Dipodomys,merriami,Rodent
8877,2,5,1984,6,DM,F,37.0,40.0,Dipodomys,merriami,Rodent
8880,2,5,1984,11,DM,M,37.0,41.0,Dipodomys,merriami,Rodent
8881,2,5,1984,9,DM,F,38.0,39.0,Dipodomys,merriami,Rodent
8884,2,5,1984,6,DM,F,36.0,33.0,Dipodomys,merriami,Rodent
8886,2,5,1984,9,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
8889,2,5,1984,5,DM,F,36.0,41.0,Dipodomys,merriami,Rodent
8890,2,5,1984,11,DM,F,36.0,33.0,Dipodomys,merriami,Rodent
8891,2,5,1984,5,DM,M,37.0,47.0,Dipodomys,merriami,Rodent
8893,2,5,1984,6,DM,F,37.0,45.0,Dipodomys,merriami,Rodent
8894,2,5,1984,3,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
8896,2,5,1984,4,DM,F,37.0,38.0,Dipodomys,merriami,Rodent
8899,2,5,1984,5,DM,F,37.0,36.0,Dipodomys,merriami,Rodent
8902,2,5,1984,8,DM,M,37.0,38.0,Dipodomys,merriami,Rodent
8903,2,5,1984,2,DM,F,37.0,36.0,Dipodomys,merriami,Rodent
8905,2,5,1984,1,DM,M,35.0,37.0,Dipodomys,merriami,Rodent
8907,2,5,1984,11,DM,F,36.0,33.0,Dipodomys,merriami,Rodent
8908,2,5,1984,9,DM,F,36.0,37.0,Dipodomys,merriami,Rodent
8912,3,12,1984,22,DM,F,36.0,38.0,Dipodomys,merriami,Rodent
8916,3,12,1984,22,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
8917,3,12,1984,18,DM,F,36.0,40.0,Dipodomys,merriami,Rodent
8919,3,12,1984,12,DM,F,36.0,40.0,Dipodomys,merriami,Rodent
8924,3,12,1984,14,DM,M,37.0,52.0,Dipodomys,merriami,Rodent
8927,3,12,1984,14,DM,F,37.0,46.0,Dipodomys,merriami,Rodent
8928,3,12,1984,14,DM,M,35.0,47.0,Dipodomys,merriami,Rodent
8935,3,12,1984,18,DM,F,36.0,41.0,Dipodomys,merriami,Rodent
8936,3,12,1984,17,DM,F,36.0,41.0,Dipodomys,merriami,Rodent
8937,3,12,1984,12,DM,M,36.0,44.0,Dipodomys,merriami,Rodent
8938,3,12,1984,18,DM,M,36.0,44.0,Dipodomys,merriami,Rodent
8939,3,12,1984,24,DM,F,37.0,47.0,Dipodomys,merriami,Rodent
8941,3,12,1984,18,DM,F,36.0,36.0,Dipodomys,merriami,Rodent
8943,3,12,1984,22,DM,M,37.0,51.0,Dipodomys,merriami,Rodent
8945,3,12,1984,20,DM,M,37.0,39.0,Dipodomys,merriami,Rodent
8952,3,13,1984,6,DM,M,37.0,50.0,Dipodomys,merriami,Rodent
8953,3,13,1984,1,DM,M,36.0,46.0,Dipodomys,merriami,Rodent
8954,3,13,1984,2,DM,M,36.0,43.0,Dipodomys,merriami,Rodent
8958,3,13,1984,4,DM,F,36.0,38.0,Dipodomys,merriami,Rodent
8959,3,13,1984,9,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
8961,3,13,1984,2,DM,F,35.0,38.0,Dipodomys,merriami,Rodent
8962,3,13,1984,5,DM,M,37.0,52.0,Dipodomys,merriami,Rodent
8969,3,13,1984,11,DM,M,36.0,42.0,Dipodomys,merriami,Rodent
8971,3,13,1984,5,DM,F,37.0,46.0,Dipodomys,merriami,Rodent
8972,3,13,1984,6,DM,M,36.0,40.0,Dipodomys,merriami,Rodent
8974,3,13,1984,1,DM,M,36.0,44.0,Dipodomys,merriami,Rodent
8976,3,13,1984,4,DM,F,37.0,40.0,Dipodomys,merriami,Rodent
8983,4,9,1984,17,DM,M,37.0,47.0,Dipodomys,merriami,Rodent
8988,4,9,1984,18,DM,F,37.0,51.0,Dipodomys,merriami,Rodent
8993,4,9,1984,22,DM,F,36.0,58.0,Dipodomys,merriami,Rodent
8995,4,9,1984,22,DM,M,35.0,,Dipodomys,merriami,Rodent
9001,4,9,1984,14,DM,M,36.0,44.0,Dipodomys,merriami,Rodent
9003,4,9,1984,18,DM,F,37.0,49.0,Dipodomys,merriami,Rodent
9004,4,9,1984,18,DM,M,36.0,45.0,Dipodomys,merriami,Rodent
9013,4,9,1984,24,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
9014,4,9,1984,12,DM,F,36.0,42.0,Dipodomys,merriami,Rodent
9018,4,9,1984,20,DM,M,37.0,40.0,Dipodomys,merriami,Rodent
9023,4,10,1984,1,DM,F,36.0,42.0,Dipodomys,merriami,Rodent
9028,4,10,1984,1,DM,M,37.0,47.0,Dipodomys,merriami,Rodent
9029,4,10,1984,4,DM,F,36.0,42.0,Dipodomys,merriami,Rodent
9034,4,10,1984,2,DM,M,35.0,41.0,Dipodomys,merriami,Rodent
9035,4,10,1984,11,DM,M,36.0,42.0,Dipodomys,merriami,Rodent
9036,4,10,1984,5,DM,M,37.0,51.0,Dipodomys,merriami,Rodent
9040,4,10,1984,1,DM,M,36.0,43.0,Dipodomys,merriami,Rodent
9050,4,10,1984,5,DM,F,36.0,41.0,Dipodomys,merriami,Rodent
9051,4,10,1984,6,DM,M,37.0,43.0,Dipodomys,merriami,Rodent
9053,4,10,1984,9,DM,F,36.0,49.0,Dipodomys,merriami,Rodent
9056,5,12,1984,14,DM,M,38.0,51.0,Dipodomys,merriami,Rodent
9058,5,12,1984,23,DM,F,35.0,48.0,Dipodomys,merriami,Rodent
9059,5,12,1984,18,DM,F,35.0,47.0,Dipodomys,merriami,Rodent
9060,5,12,1984,20,DM,F,37.0,47.0,Dipodomys,merriami,Rodent
9062,5,12,1984,20,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
9063,5,12,1984,17,DM,M,34.0,48.0,Dipodomys,merriami,Rodent
9064,5,12,1984,18,DM,M,34.0,46.0,Dipodomys,merriami,Rodent
9069,5,12,1984,22,DM,F,37.0,52.0,Dipodomys,merriami,Rodent
9073,5,12,1984,13,DM,F,38.0,46.0,Dipodomys,merriami,Rodent
9075,5,12,1984,17,DM,F,37.0,50.0,Dipodomys,merriami,Rodent
9076,5,12,1984,20,DM,F,35.0,41.0,Dipodomys,merriami,Rodent
9078,5,12,1984,14,DM,F,36.0,42.0,Dipodomys,merriami,Rodent
9079,5,12,1984,12,DM,M,35.0,40.0,Dipodomys,merriami,Rodent
9080,5,12,1984,14,DM,M,34.0,39.0,Dipodomys,merriami,Rodent
9081,5,12,1984,20,DM,M,34.0,41.0,Dipodomys,merriami,Rodent
9082,5,12,1984,13,DM,F,36.0,54.0,Dipodomys,merriami,Rodent
9084,5,12,1984,18,DM,M,34.0,44.0,Dipodomys,merriami,Rodent
9087,5,12,1984,17,DM,F,36.0,36.0,Dipodomys,merriami,Rodent
9088,5,12,1984,17,DM,M,33.0,38.0,Dipodomys,merriami,Rodent
9089,5,12,1984,24,DM,F,36.0,40.0,Dipodomys,merriami,Rodent
9090,5,12,1984,12,DM,M,36.0,47.0,Dipodomys,merriami,Rodent
9091,5,12,1984,13,DM,M,36.0,44.0,Dipodomys,merriami,Rodent
9097,5,12,1984,12,DM,F,36.0,38.0,Dipodomys,merriami,Rodent
9099,5,12,1984,24,DM,F,37.0,47.0,Dipodomys,merriami,Rodent
9100,5,12,1984,14,DM,F,37.0,45.0,Dipodomys,merriami,Rodent
9101,5,12,1984,20,DM,F,34.0,41.0,Dipodomys,merriami,Rodent
9102,5,12,1984,24,DM,M,26.0,33.0,Dipodomys,merriami,Rodent
9107,5,12,1984,24,DM,F,33.0,26.0,Dipodomys,merriami,Rodent
9108,5,12,1984,17,DM,M,36.0,49.0,Dipodomys,merriami,Rodent
9111,5,12,1984,24,DM,M,34.0,41.0,Dipodomys,merriami,Rodent
9113,5,12,1984,20,DM,M,38.0,49.0,Dipodomys,merriami,Rodent
9116,5,12,1984,20,DM,M,36.0,51.0,Dipodomys,merriami,Rodent
9118,5,12,1984,17,DM,M,36.0,41.0,Dipodomys,merriami,Rodent
9119,5,12,1984,24,DM,M,36.0,48.0,Dipodomys,merriami,Rodent
9121,5,13,1984,1,DM,F,35.0,47.0,Dipodomys,merriami,Rodent
9123,5,13,1984,4,DM,M,36.0,49.0,Dipodomys,merriami,Rodent
9124,5,13,1984,6,DM,F,34.0,49.0,Dipodomys,merriami,Rodent
9126,5,13,1984,1,DM,M,37.0,44.0,Dipodomys,merriami,Rodent
9128,5,13,1984,1,DM,F,36.0,46.0,Dipodomys,merriami,Rodent
9129,5,13,1984,1,DM,F,34.0,38.0,Dipodomys,merriami,Rodent
9131,5,13,1984,1,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
9133,5,13,1984,2,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
9134,5,13,1984,6,DM,M,37.0,47.0,Dipodomys,merriami,Rodent
9135,5,13,1984,3,DM,M,36.0,27.0,Dipodomys,merriami,Rodent
9138,5,13,1984,5,DM,F,35.0,63.0,Dipodomys,merriami,Rodent
9140,5,13,1984,6,DM,F,36.0,47.0,Dipodomys,merriami,Rodent
9146,5,13,1984,1,DM,M,37.0,44.0,Dipodomys,merriami,Rodent
9150,5,13,1984,4,DM,M,36.0,46.0,Dipodomys,merriami,Rodent
9151,5,13,1984,9,DM,M,32.0,25.0,Dipodomys,merriami,Rodent
9156,5,13,1984,2,DM,M,35.0,45.0,Dipodomys,merriami,Rodent
9160,5,13,1984,11,DM,M,37.0,47.0,Dipodomys,merriami,Rodent
9161,5,13,1984,3,DM,F,34.0,45.0,Dipodomys,merriami,Rodent
9162,5,13,1984,1,DM,F,35.0,39.0,Dipodomys,merriami,Rodent
9166,5,13,1984,5,DM,F,34.0,40.0,Dipodomys,merriami,Rodent
9167,5,13,1984,9,DM,M,37.0,47.0,Dipodomys,merriami,Rodent
9169,5,13,1984,5,DM,M,36.0,52.0,Dipodomys,merriami,Rodent
9170,5,13,1984,9,DM,F,35.0,48.0,Dipodomys,merriami,Rodent
9172,5,13,1984,9,DM,F,37.0,51.0,Dipodomys,merriami,Rodent
9175,5,13,1984,9,DM,F,35.0,46.0,Dipodomys,merriami,Rodent
9177,5,13,1984,9,DM,M,35.0,45.0,Dipodomys,merriami,Rodent
9179,5,13,1984,9,DM,F,33.0,23.0,Dipodomys,merriami,Rodent
9180,5,13,1984,2,DM,M,37.0,46.0,Dipodomys,merriami,Rodent
9182,5,13,1984,2,DM,F,36.0,45.0,Dipodomys,merriami,Rodent
9183,5,13,1984,5,DM,M,36.0,48.0,Dipodomys,merriami,Rodent
9185,5,13,1984,8,DM,F,35.0,43.0,Dipodomys,merriami,Rodent
9186,5,13,1984,5,DM,F,36.0,18.0,Dipodomys,merriami,Rodent
9188,5,13,1984,9,DM,M,37.0,49.0,Dipodomys,merriami,Rodent
9190,5,13,1984,9,DM,F,36.0,47.0,Dipodomys,merriami,Rodent
9191,5,13,1984,11,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
9193,5,13,1984,4,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
9195,5,13,1984,6,DM,M,36.0,42.0,Dipodomys,merriami,Rodent
9197,5,13,1984,15,DM,F,37.0,43.0,Dipodomys,merriami,Rodent
9199,5,27,1984,18,DM,,,,Dipodomys,merriami,Rodent
9205,5,27,1984,20,DM,M,37.0,44.0,Dipodomys,merriami,Rodent
9210,5,27,1984,16,DM,F,36.0,24.0,Dipodomys,merriami,Rodent
9212,5,27,1984,24,DM,F,36.0,50.0,Dipodomys,merriami,Rodent
9213,5,27,1984,18,DM,M,38.0,50.0,Dipodomys,merriami,Rodent
9219,5,27,1984,12,DM,F,36.0,24.0,Dipodomys,merriami,Rodent
9222,5,27,1984,24,DM,M,33.0,23.0,Dipodomys,merriami,Rodent
9223,5,27,1984,20,DM,M,32.0,20.0,Dipodomys,merriami,Rodent
9225,5,27,1984,17,DM,F,37.0,43.0,Dipodomys,merriami,Rodent
9227,5,27,1984,16,DM,F,35.0,21.0,Dipodomys,merriami,Rodent
9230,5,27,1984,12,DM,F,34.0,24.0,Dipodomys,merriami,Rodent
9232,5,27,1984,24,DM,M,34.0,24.0,Dipodomys,merriami,Rodent
9233,5,27,1984,16,DM,F,37.0,45.0,Dipodomys,merriami,Rodent
9237,5,27,1984,12,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
9239,5,27,1984,17,DM,M,35.0,42.0,Dipodomys,merriami,Rodent
9240,5,27,1984,24,DM,F,33.0,25.0,Dipodomys,merriami,Rodent
9250,5,28,1984,4,DM,M,35.0,33.0,Dipodomys,merriami,Rodent
9251,5,28,1984,6,DM,F,36.0,26.0,Dipodomys,merriami,Rodent
9258,5,28,1984,9,DM,F,35.0,43.0,Dipodomys,merriami,Rodent
9261,5,28,1984,4,DM,M,36.0,45.0,Dipodomys,merriami,Rodent
9262,5,28,1984,11,DM,M,35.0,29.0,Dipodomys,merriami,Rodent
9267,5,28,1984,1,DM,M,36.0,43.0,Dipodomys,merriami,Rodent
9269,5,28,1984,2,DM,M,37.0,44.0,Dipodomys,merriami,Rodent
9271,5,28,1984,5,DM,F,36.0,48.0,Dipodomys,merriami,Rodent
9274,5,28,1984,11,DM,M,36.0,49.0,Dipodomys,merriami,Rodent
9275,5,28,1984,4,DM,F,35.0,29.0,Dipodomys,merriami,Rodent
9279,5,28,1984,4,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
9280,5,28,1984,5,DM,F,32.0,25.0,Dipodomys,merriami,Rodent
9281,5,28,1984,11,DM,F,32.0,32.0,Dipodomys,merriami,Rodent
9283,5,28,1984,9,DM,F,34.0,29.0,Dipodomys,merriami,Rodent
9290,7,3,1984,17,DM,M,36.0,47.0,Dipodomys,merriami,Rodent
9293,7,3,1984,20,DM,M,35.0,33.0,Dipodomys,merriami,Rodent
9295,7,3,1984,12,DM,F,35.0,33.0,Dipodomys,merriami,Rodent
9297,7,3,1984,20,DM,M,34.0,45.0,Dipodomys,merriami,Rodent
9300,7,3,1984,17,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
9309,7,3,1984,12,DM,F,32.0,40.0,Dipodomys,merriami,Rodent
9311,7,3,1984,20,DM,M,35.0,33.0,Dipodomys,merriami,Rodent
9314,7,3,1984,24,DM,M,36.0,34.0,Dipodomys,merriami,Rodent
9315,7,3,1984,24,DM,F,37.0,46.0,Dipodomys,merriami,Rodent
9316,7,3,1984,17,DM,M,35.0,31.0,Dipodomys,merriami,Rodent
9318,7,3,1984,14,DM,M,34.0,38.0,Dipodomys,merriami,Rodent
9320,7,3,1984,13,DM,M,36.0,46.0,Dipodomys,merriami,Rodent
9321,7,3,1984,17,DM,F,36.0,36.0,Dipodomys,merriami,Rodent
9329,7,4,1984,8,DM,M,37.0,42.0,Dipodomys,merriami,Rodent
9331,7,4,1984,4,DM,M,37.0,37.0,Dipodomys,merriami,Rodent
9332,7,4,1984,1,DM,F,35.0,41.0,Dipodomys,merriami,Rodent
9333,7,4,1984,4,DM,F,33.0,38.0,Dipodomys,merriami,Rodent
9337,7,4,1984,4,DM,M,34.0,45.0,Dipodomys,merriami,Rodent
9347,7,4,1984,5,DM,M,39.0,50.0,Dipodomys,merriami,Rodent
9352,7,4,1984,4,DM,F,35.0,46.0,Dipodomys,merriami,Rodent
9353,7,4,1984,4,DM,M,33.0,19.0,Dipodomys,merriami,Rodent
9355,7,4,1984,5,DM,F,36.0,50.0,Dipodomys,merriami,Rodent
9356,7,4,1984,9,DM,M,36.0,38.0,Dipodomys,merriami,Rodent
9358,7,4,1984,1,DM,M,35.0,44.0,Dipodomys,merriami,Rodent
9362,7,4,1984,4,DM,F,34.0,27.0,Dipodomys,merriami,Rodent
9366,7,4,1984,11,DM,M,37.0,50.0,Dipodomys,merriami,Rodent
9367,7,4,1984,11,DM,F,34.0,38.0,Dipodomys,merriami,Rodent
9368,7,4,1984,11,DM,M,37.0,35.0,Dipodomys,merriami,Rodent
9373,7,31,1984,12,DM,M,36.0,49.0,Dipodomys,merriami,Rodent
9378,7,31,1984,17,DM,F,36.0,42.0,Dipodomys,merriami,Rodent
9382,7,31,1984,20,DM,M,33.0,35.0,Dipodomys,merriami,Rodent
9387,7,31,1984,12,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
9388,7,31,1984,20,DM,M,36.0,46.0,Dipodomys,merriami,Rodent
9391,7,31,1984,24,DM,M,38.0,37.0,Dipodomys,merriami,Rodent
9392,7,31,1984,24,DM,F,34.0,40.0,Dipodomys,merriami,Rodent
9394,7,31,1984,18,DM,M,33.0,47.0,Dipodomys,merriami,Rodent
9395,7,31,1984,12,DM,F,36.0,32.0,Dipodomys,merriami,Rodent
9399,7,31,1984,12,DM,F,36.0,46.0,Dipodomys,merriami,Rodent
9400,7,31,1984,14,DM,M,36.0,41.0,Dipodomys,merriami,Rodent
9405,7,31,1984,17,DM,F,36.0,39.0,Dipodomys,merriami,Rodent
9422,8,1,1984,4,DM,F,33.0,39.0,Dipodomys,merriami,Rodent
9430,8,1,1984,4,DM,M,34.0,46.0,Dipodomys,merriami,Rodent
9431,8,1,1984,11,DM,M,35.0,39.0,Dipodomys,merriami,Rodent
9432,8,1,1984,5,DM,F,33.0,40.0,Dipodomys,merriami,Rodent
9440,8,1,1984,4,DM,F,35.0,32.0,Dipodomys,merriami,Rodent
9447,8,1,1984,1,DM,M,34.0,42.0,Dipodomys,merriami,Rodent
9451,8,1,1984,11,DM,F,34.0,39.0,Dipodomys,merriami,Rodent
9452,8,1,1984,2,DM,F,34.0,39.0,Dipodomys,merriami,Rodent
9453,8,1,1984,9,DM,F,36.0,43.0,Dipodomys,merriami,Rodent
9454,8,1,1984,8,DM,M,37.0,43.0,Dipodomys,merriami,Rodent
9455,8,25,1984,20,DM,M,36.0,38.0,Dipodomys,merriami,Rodent
9468,8,25,1984,17,DM,F,35.0,42.0,Dipodomys,merriami,Rodent
9470,8,25,1984,12,DM,F,34.0,41.0,Dipodomys,merriami,Rodent
9472,8,25,1984,20,DM,M,35.0,38.0,Dipodomys,merriami,Rodent
9474,8,25,1984,12,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
9478,8,25,1984,24,DM,M,37.0,39.0,Dipodomys,merriami,Rodent
9480,8,25,1984,14,DM,M,37.0,,Dipodomys,merriami,Rodent
9481,8,25,1984,17,DM,F,35.0,43.0,Dipodomys,merriami,Rodent
9485,8,25,1984,12,DM,F,35.0,37.0,Dipodomys,merriami,Rodent
9486,8,25,1984,24,DM,F,35.0,43.0,Dipodomys,merriami,Rodent
9487,8,25,1984,18,DM,M,33.0,48.0,Dipodomys,merriami,Rodent
9493,8,26,1984,9,DM,M,34.0,45.0,Dipodomys,merriami,Rodent
9496,8,26,1984,1,DM,F,35.0,43.0,Dipodomys,merriami,Rodent
9498,8,26,1984,5,DM,M,35.0,51.0,Dipodomys,merriami,Rodent
9499,8,26,1984,4,DM,M,35.0,45.0,Dipodomys,merriami,Rodent
9500,8,26,1984,1,DM,M,34.0,37.0,Dipodomys,merriami,Rodent
9503,8,26,1984,11,DM,M,36.0,40.0,Dipodomys,merriami,Rodent
9508,8,26,1984,4,DM,F,37.0,33.0,Dipodomys,merriami,Rodent
9510,8,26,1984,11,DM,F,34.0,43.0,Dipodomys,merriami,Rodent
9513,8,26,1984,13,DM,M,34.0,45.0,Dipodomys,merriami,Rodent
9515,8,26,1984,5,DM,F,35.0,49.0,Dipodomys,merriami,Rodent
9516,8,26,1984,8,DM,M,35.0,45.0,Dipodomys,merriami,Rodent
9518,9,29,1984,12,DM,M,35.0,40.0,Dipodomys,merriami,Rodent
9520,9,29,1984,6,DM,M,34.0,37.0,Dipodomys,merriami,Rodent
9523,9,29,1984,14,DM,F,35.0,42.0,Dipodomys,merriami,Rodent
9524,9,29,1984,17,DM,M,33.0,29.0,Dipodomys,merriami,Rodent
9525,9,29,1984,17,DM,F,36.0,44.0,Dipodomys,merriami,Rodent
9529,9,29,1984,6,DM,F,36.0,35.0,Dipodomys,merriami,Rodent
9530,9,29,1984,12,DM,F,36.0,40.0,Dipodomys,merriami,Rodent
9532,9,29,1984,24,DM,M,36.0,45.0,Dipodomys,merriami,Rodent
9533,9,29,1984,17,DM,M,35.0,25.0,Dipodomys,merriami,Rodent
9534,9,29,1984,6,DM,F,34.0,36.0,Dipodomys,merriami,Rodent
9535,9,29,1984,20,DM,M,34.0,41.0,Dipodomys,merriami,Rodent
9542,9,29,1984,12,DM,F,35.0,34.0,Dipodomys,merriami,Rodent
9543,9,29,1984,20,DM,M,35.0,39.0,Dipodomys,merriami,Rodent
9545,9,29,1984,12,DM,F,35.0,45.0,Dipodomys,merriami,Rodent
9546,9,29,1984,12,DM,F,35.0,41.0,Dipodomys,merriami,Rodent
9547,9,29,1984,17,DM,F,36.0,41.0,Dipodomys,merriami,Rodent
9549,9,29,1984,18,DM,M,36.0,49.0,Dipodomys,merriami,Rodent
9552,9,29,1984,14,DM,M,35.0,40.0,Dipodomys,merriami,Rodent
9553,9,29,1984,24,DM,M,35.0,37.0,Dipodomys,merriami,Rodent
9556,9,29,1984,14,DM,M,35.0,44.0,Dipodomys,merriami,Rodent
9557,9,29,1984,24,DM,F,37.0,42.0,Dipodomys,merriami,Rodent
9566,9,30,1984,1,DM,M,34.0,40.0,Dipodomys,merriami,Rodent
9568,9,30,1984,11,DM,F,34.0,39.0,Dipodomys,merriami,Rodent
9570,9,30,1984,9,DM,M,34.0,41.0,Dipodomys,merriami,Rodent
9572,9,30,1984,2,DM,F,35.0,34.0,Dipodomys,merriami,Rodent
9577,9,30,1984,3,DM,F,35.0,34.0,Dipodomys,merriami,Rodent
9579,9,30,1984,4,DM,F,34.0,40.0,Dipodomys,merriami,Rodent
9580,9,30,1984,8,DM,M,36.0,44.0,Dipodomys,merriami,Rodent
9582,9,30,1984,5,DM,M,36.0,55.0,Dipodomys,merriami,Rodent
9584,9,30,1984,5,DM,F,34.0,28.0,Dipodomys,merriami,Rodent
9585,9,30,1984,9,DM,M,36.0,38.0,Dipodomys,merriami,Rodent
9586,9,30,1984,1,DM,F,33.0,28.0,Dipodomys,merriami,Rodent
9589,9,30,1984,4,DM,F,35.0,38.0,Dipodomys,merriami,Rodent
9591,9,30,1984,4,DM,M,36.0,49.0,Dipodomys,merriami,Rodent
9592,9,30,1984,5,DM,F,35.0,45.0,Dipodomys,merriami,Rodent
9593,9,30,1984,8,DM,M,35.0,33.0,Dipodomys,merriami,Rodent
9594,9,30,1984,8,DM,F,33.0,35.0,Dipodomys,merriami,Rodent
